id,userid,uploaded_time,QR Scanner,Machine ID,Original Factory,Original Sub Factory,Original Line,Original Section,Operation,New Section,New Line,New Sub Factory,New Factory,Approval,Final Factory,Final Sub Factory,Final New Line,Final Section,Cost,Budget For Maintainance ,SourceSheet
1138,Ranghanath,2024-11-19 09:20:57,,DF 092_8D0RA03621,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
1137,Ranghanath,2024-11-19 09:20:32,,DF 112_8D0RA03590,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
1136,Ranghanath,2024-11-19 09:20:06,,DF 115_8D0R802850,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
1135,Ranghanath,2024-11-19 09:19:33,,CA 005_2D4FJ00318,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,,0,Line 1
1134,Ranghanath,2024-11-19 09:19:06,,OL 045_E211201180,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
1128,Ramesh,2024-11-13 09:18:31,"{""machine_id"":""NF 103_2D3GH00104""}",NF 103_2D3GH00104,Laguna Clothing A,Factory 1,Line-2,Assembly,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,2000,100,Line 1
1126,Ramesh,2024-11-13 09:04:04,"{""machine_id"":""NF 033_2D3GJ00011""}",NF 033_2D3GJ00011,Laguna Clothing A,Factory 1,Line-1,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,2000,100,Line 1
1125,Ramesh,2024-11-13 09:03:26,"{""machine_id"":""NF 027_2D3HK00130""}",NF 027_2D3HK00130,Laguna Clothing A,Factory 1,Line-1,Assembly,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,2000,100,Line 1
1124,Ramesh,2024-11-13 08:54:55,"{""machine_id"":""DF 002_PDAQE01305""}",DF 002_PDAQE01305,Laguna Clothing A,Factory 1,Line-1,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
1123,Ramesh,2024-11-13 08:54:33,"{""machine_id"":""DF 107_8D0QJ06211""}",DF 107_8D0QJ06211,Laguna Clothing A,Factory 1,Line-3,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
1115,Ramesh,2024-10-24 17:45:48,"{""machine_id"":""OL 043_E211201100""}",OL 043_E211201100,Laguna Clothing A,sampling unit,2ND FLOOR,,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
1114,Ramesh,2024-10-24 17:45:17,"{""machine_id"":""OL 045_E211201180""}",OL 045_E211201180,Laguna Clothing A,sampling unit,2ND FLOOR,SAMPLING SEC,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1113,Ramesh,2024-10-24 12:39:30,"{""machine_id"":""DF 081_8D0QJ06230""}",DF 081_8D0QJ06230,Laguna Clothing A,Factory 1,Line-1,Collar,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1112,Ramesh,2024-10-24 12:39:03,"{""machine_id"":""DF 038_8D0QH00521""}",DF 038_8D0QH00521,Laguna Clothing A,Factory 1,Line-1,Collar,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1110,Ranghanath,2024-10-23 11:11:26,"{""machine_id"":""OL 026_1244218""}",OL 026_1244218,Laguna Clothing A,Factory 1,Line-1,Sleeve,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1086,Ranghanath,2024-10-23 09:09:28,"{""machine_id"":""NF 067_2D3HK00084""}",NF 067_2D3HK00084,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
1085,Ranghanath,2024-10-23 09:07:32,"{""machine_id"":""OL 006_6MORA03663""}",OL 006_6MORA03663,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1084,Ranghanath,2024-10-23 09:06:44,"{""machine_id"":""DF 043_8D0QH1959""}",DF 043_8D0QH1959,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1083,Ranghanath,2024-10-23 09:06:25,"{""machine_id"":""DF 047_8D0RA03600""}",DF 047_8D0RA03600,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1082,Ranghanath,2024-10-23 09:05:54,"{""machine_id"":""DNLS 007_8L3QK00421""}",DNLS 007_8L3QK00421,Laguna Clothing A,Factory 1,Line-2,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,2500,125,Line 1
1081,Ranghanath,2024-10-23 09:05:34,"{""machine_id"":""NF 125_2D3GH00139""}",NF 125_2D3GH00139,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
1080,Ranghanath,2024-10-23 09:05:02,"{""machine_id"":""CA 005_2D4FJ00318""}",CA 005_2D4FJ00318,Laguna Clothing A,Factory 1,Line-3,Finishing,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
1079,Ranghanath,2024-10-23 09:04:39,"{""machine_id"":""NF 101_2D3GH00172""}",NF 101_2D3GH00172,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
1078,Ranghanath,2024-10-23 09:04:13,"{""machine_id"":""OL 007_RMOQD01828""}",OL 007_RMOQD01828,Laguna Clothing A,Factory-2,Line-4,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1063,Yogesh,2024-10-14 17:33:25,,SPOT FUSE M/C 002_153,Laguna Clothing A,CUTTING,CUTTING LINE,,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
1056,Jeevaraj P,2024-10-03 15:16:31,"{""machine_id"":""OL 006_6MORA03663""}",OL 006_6MORA03663,Laguna Clothing A,Factory 1,Line-2,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
1055,Jeevaraj P,2024-10-03 15:15:30,"{""machine_id"":""OL 014_RMORA03548""}",OL 014_RMORA03548,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
1010,Ramesh,2024-09-19 10:12:49,"{""machine_id"":""BH 019_PL0QL00775""}",BH 019_PL0QL00775,Laguna Clothing A,Factory 1,Line-1,Front,,Cuff,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Cuff,4000,200,Line 1
1003,Ranghanath,2024-09-17 08:58:30,"{""machine_id"":""DF 053_8D0QH00549""}",DF 053_8D0QH00549,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
1002,Ranghanath,2024-09-17 08:58:07,"{""machine_id"":""DF 113_8D0RB03306""}",DF 113_8D0RB03306,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,1000,50,Line 1
995,Ranghanath,2024-09-11 10:44:17,"{""machine_id"":""DNLS 007_8L3QK00421""}",DNLS 007_8L3QK00421,Laguna Clothing A,storage factory,SAMPLING SEC,SAMPLING SEC,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
994,Ranghanath,2024-09-11 10:43:18,"{""machine_id"":""DNLS 006_8L3QK00096""}",DNLS 006_8L3QK00096,Laguna Clothing A,Factory-2,Line-5,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
993,Ranghanath,2024-09-11 10:42:20,"{""machine_id"":""NF 027_2D3HK00130""}",NF 027_2D3HK00130,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
992,Ranghanath,2024-09-11 10:40:36,"{""machine_id"":""DNLS 008_8L3QK00101""}",DNLS 008_8L3QK00101,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
991,Ranghanath,2024-09-11 10:40:04,"{""machine_id"":""DNLS 004_8L3QK00430""}",DNLS 004_8L3QK00430,Laguna Clothing A,Factory-2,Line-5,Cuff,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
990,Ranghanath,2024-09-11 10:37:27,"{""machine_id"":""NF 033_2D3GJ00011""}",NF 033_2D3GJ00011,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
989,Ranghanath,2024-09-11 10:36:50,"{""machine_id"":""OL 030_1244212""}",OL 030_1244212,Laguna Clothing A,Factory 1,Line-3,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
988,Ranghanath,2024-09-11 10:36:20,"{""machine_id"":""DNLS 005_8L3QK00428""}",DNLS 005_8L3QK00428,Laguna Clothing A,storage factory,SAMPLING SEC,Finishing,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
927,Jeevaraj P,2024-09-05 10:47:17,"{""machine_id"":""Folding table  007_1784""}",Folding table  007_1784,Laguna Clothing A,Factory 1,Line-2,Finishing,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,,0,Line 1
926,Jeevaraj P,2024-09-05 10:46:34,"{""machine_id"":""NS IT 001_3310""}",NS IT 001_3310,Laguna Clothing A,Factory 1,Line-2,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
920,Jeevaraj P,2024-09-05 10:37:27,"{""machine_id"":""RD IT 009_12H36258""}",RD IT 009_12H36258,Laguna Clothing A,Factory 1,Line-3,Cuff,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
919,Jeevaraj P,2024-09-05 10:36:34,"{""machine_id"":""RD IT 017_12H36255""}",RD IT 017_12H36255,Laguna Clothing A,Factory 1,Line-1,Back,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,,0,Line 1
916,Jeevaraj P,2024-09-05 10:26:52,"{""machine_id"":""Front Press Single Head M/C 005_....""}",Front Press Single Head M/C 005_....,Laguna Clothing A,Factory 1,Line-3,Front,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,,0,Line 1
896,Ranghanath,2024-09-04 11:29:12,"{""machine_id"":""NF 024_2D3HK00227""}",NF 024_2D3HK00227,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
895,Ranghanath,2024-09-04 11:22:45,"{""machine_id"":""DF 107_8D0QJ06211""}",DF 107_8D0QJ06211,Laguna Clothing A,Factory 1,Line-3,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
894,Ranghanath,2024-09-04 11:22:10,"{""machine_id"":""DF 115_8D0R802850""}",DF 115_8D0R802850,Laguna Clothing A,Factory 1,Line-3,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
893,Ranghanath,2024-09-04 11:11:27,"{""machine_id"":""DF 108_8D0QL03439""}",DF 108_8D0QL03439,Laguna Clothing A,Factory 1,Line-3,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
885,Ramesh,2024-09-03 12:18:15,,OL 026_1244218,Laguna Clothing A,Factory 1,Line-1,Assembly,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
884,Ramesh,2024-09-03 12:17:00,"{""machine_id"":""OL 005_RMOQM07840""}",OL 005_RMOQM07840,Laguna Clothing A,Factory-2,Line-4,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
883,Ramesh,2024-09-03 12:16:32,"{""machine_id"":""OL 014_RMORA03548""}",OL 014_RMORA03548,Laguna Clothing A,Factory 1,Line-1,Assembly,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,1000,50,Line 1
882,Ramesh,2024-09-03 12:13:00,"{""machine_id"":""OL 020_RMORA01244""}",OL 020_RMORA01244,Laguna Clothing A,Factory-2,Line-4,Back,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
881,Ramesh,2024-09-03 12:10:07,"{""machine_id"":""OL 003_RMOQD01770""}",OL 003_RMOQD01770,Laguna Clothing A,Factory 1,Line-3,Assembly,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
880,Ranghanath,2024-09-03 09:05:18,"{""machine_id"":""OL 025_1274267""}",OL 025_1274267,Laguna Clothing A,Factory-3,Line-6,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
872,Ranghanath,2024-08-28 10:23:31,"{""machine_id"":""OL 014_RMORA03548""}",OL 014_RMORA03548,Laguna Clothing A,Factory-3,Line-6,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
871,Ranghanath,2024-08-28 10:22:09,"{""machine_id"":""BS 017_2L1QJ00887""}",BS 017_2L1QJ00887,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,3900,195,Line 1
870,Ranghanath,2024-08-28 10:21:40,"{""machine_id"":""BS 012_2L1RE00238""}",BS 012_2L1RE00238,Laguna Clothing A,Factory 1,Line-3,Sleeve,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,3900,195,Line 1
869,Ranghanath,2024-08-28 10:20:48,"{""machine_id"":""DNCS 004_1220766""}",DNCS 004_1220766,Laguna Clothing A,Factory 1,Line-1,Finishing,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
868,Ranghanath,2024-08-28 10:20:24,"{""machine_id"":""DNCS 028_3M1RC00256""}",DNCS 028_3M1RC00256,Laguna Clothing A,Factory 1,Line-1,Finishing,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
859,Ramesh,2024-08-27 09:30:07,,DF 016_PDAQE01311,Laguna Clothing A,Factory 1,Line-3,Front,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
858,Ramesh,2024-08-26 18:07:31,"{""machine_id"":""NF 005_2D3HK00188""}",NF 005_2D3HK00188,Laguna Clothing A,Factory 1,Line-1,Assembly,,Cuff,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Cuff,2000,100,Line 1
849,Ramesh,2024-08-22 15:19:04,"{""machine_id"":""DF 092_8D0RA03621""}",DF 092_8D0RA03621,Laguna Clothing A,Factory 1,Line-1,Cuff,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
835,Ramesh,2024-08-22 10:46:56,"{""machine_id"":""NF 094_2D3HK00070""}",NF 094_2D3HK00070,Laguna Clothing A,Factory 1,Line-3,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
834,Ramesh,2024-08-22 10:41:51,"{""machine_id"":""DF 044_8D0QH00517""}",DF 044_8D0QH00517,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
833,Ramesh,2024-08-22 10:38:59,"{""machine_id"":""DF 123_8D0QL03434""}",DF 123_8D0QL03434,Laguna Clothing A,Factory 1,Line-3,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
773,Ramesh,2024-08-20 17:54:30,"{""machine_id"":""DNCS 002_1220747""}",DNCS 002_1220747,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
772,Ramesh,2024-08-20 17:53:27,"{""machine_id"":""DF 112_8D0RA03590""}",DF 112_8D0RA03590,Laguna Clothing A,Factory 1,Line-1,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
771,Ramesh,2024-08-20 17:51:39,"{""machine_id"":""NF 005_2D3HK00188""}",NF 005_2D3HK00188,Laguna Clothing A,Factory 1,Line-2,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
770,Ramesh,2024-08-20 17:49:03,"{""machine_id"":""DNCS 008_2220700""}",DNCS 008_2220700,Laguna Clothing A,Factory 1,Line-3,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2500,125,Line 1
769,Ramesh,2024-08-20 17:48:41,"{""machine_id"":""CA 010_2D4FJ00204""}",CA 010_2D4FJ00204,Laguna Clothing A,Factory 1,Line-3,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
768,Ramesh,2024-08-20 17:45:12,"{""machine_id"":""DF 041_8D0QH00497""}",DF 041_8D0QH00497,Laguna Clothing A,Factory 1,Line-1,Back,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
767,Ramesh,2024-08-20 17:40:07,"{""machine_id"":""NF 065_2D3GH00171""}",NF 065_2D3GH00171,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
766,Ramesh,2024-08-20 17:39:00,"{""machine_id"":""NF 063_2D3GH00232""}",NF 063_2D3GH00232,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
765,Ramesh,2024-08-20 17:33:55,,POST BED M/C 008_035,Laguna Clothing A,Factory 1,Line-1,Collar,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
763,Ramesh,2024-08-20 11:32:20,"{""machine_id"":""DF 002_PDAQE01305""}",DF 002_PDAQE01305,Laguna Clothing A,Factory 1,Line-1,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
758,Ranghanath,2024-07-16 12:54:59,"{""machine_id"":""NF 062_2D3GH00182""}",NF 062_2D3GH00182,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,2000,100,Line 1
756,Ranghanath,2024-07-16 12:54:13,"{""machine_id"":""CA 002_2D4FJ00164""}",CA 002_2D4FJ00164,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,,0,Line 1
755,Ranghanath,2024-07-16 12:53:20,"{""machine_id"":""NF 066_2D3HK00185""}",NF 066_2D3HK00185,Laguna Clothing A,Factory 1,Line-1,Assembly,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,2000,100,Line 1
750,Ramesh,2024-07-03 09:52:20,"{""machine_id"":""NF 101_2D3GH00172""}",NF 101_2D3GH00172,Laguna Clothing A,Factory 1,Line-1,Front,,Back,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Back,2000,100,Line 1
746,Ranghanath,2024-07-01 17:25:55,"{""machine_id"":""DF 036_8D0QL03423""}",DF 036_8D0QL03423,Laguna Clothing A,Factory 1,Line-1,Collar,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
745,Ranghanath,2024-07-01 17:25:06,"{""machine_id"":""DF 081_8D0QJ06230""}",DF 081_8D0QJ06230,Laguna Clothing A,Factory 1,Line-1,Assembly,,Collar,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Collar,1000,50,Line 1
731,Ramesh,2024-06-28 08:48:01,"{""machine_id"":""DF 112_8D0RA03590""}",DF 112_8D0RA03590,Laguna Clothing A,Factory 1,Line-3,Back,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,1000,50,Line 1
727,Ranghanath,2024-06-27 15:06:38,"{""machine_id"":""DF 081_8D0QJ06230""}",DF 081_8D0QJ06230,Laguna Clothing A,Factory 1,Line-3,Cuff,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
726,Ranghanath,2024-06-27 15:06:09,"{""machine_id"":""DF 113_8D0RB03306""}",DF 113_8D0RB03306,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
725,Ramesh,2024-06-27 08:57:19,"{""machine_id"":""DF 077_8D0QH00501""}",DF 077_8D0QH00501,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
724,Ramesh,2024-06-26 15:11:23,"{""machine_id"":""BH 019_PL0QL00775""}",BH 019_PL0QL00775,Laguna Clothing A,Factory 1,Line-3,Front,,Front,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Front,4000,200,Line 1
723,Ranghanath,2024-06-26 14:46:51,"{""machine_id"":""FOA 31_3M8QL00139""}",FOA 31_3M8QL00139,Laguna Clothing A,Factory 1,Line-1,Finishing,,Finishing,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Finishing,3000,150,Line 1
715,Ramesh,2024-06-20 11:42:52,"{""machine_id"":""DF 004_PDAQE01336""}",DF 004_PDAQE01336,Laguna Clothing A,Factory 1,Line-3,Sleeve,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
714,Ramesh,2024-06-20 11:42:08,"{""machine_id"":""DF 016_PDAQE01311""}",DF 016_PDAQE01311,Laguna Clothing A,Factory 1,Line-1,Sleeve,,Sleeve,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Sleeve,1000,50,Line 1
703,Ranghanath,2024-06-13 11:18:43,"{""machine_id"":""POST BED M/C 005_037""}",POST BED M/C 005_037,Laguna Clothing A,Factory-2,Line-4,Back,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,,0,Line 1
702,Ranghanath,2024-06-13 11:17:48,"{""machine_id"":""DF 082_8D0QH04092""}",DF 082_8D0QH04092,Laguna Clothing A,Factory 1,Line-1,Sleeve,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
701,Ranghanath,2024-06-13 11:17:16,"{""machine_id"":""OL 028_1212448""}",OL 028_1212448,Laguna Clothing A,Factory 1,Line-2,Assembly,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,1000,50,Line 1
700,Ranghanath,2024-06-13 11:16:49,"{""machine_id"":""NF 062_2D3GH00182""}",NF 062_2D3GH00182,Laguna Clothing A,Factory 1,Line-1,Front,,Assembly,Line-1,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-1,Assembly,2000,100,Line 1
